1971800.2996292;1999725.9956854;1949256.6792447998;1971800.2996292;35;847;200;28536;35186;6.0;4.0;0.0;1300.0;459;3057 
1971800.2996292;1999725.9956854;1949256.6792447998;1971800.2996292;35;847;200;28536;35186;6.0;8.0;1.0;1308.0;510;3112 
1971800.2996292;1999725.9956854;1949256.6792447998;1971800.2996292;35;847;200;28536;35186;6.0;8.0;1.0;1345.0;537;3040 
1971800.2996292;1999725.9956854;1949256.6792447998;1971800.2996292;35;847;200;28536;35186;6.0;8.0;1.0;1303.0;514;3138 
1971800.2996292;1999725.9956854;1949256.6792447998;1971800.2996292;35;847;200;28536;35186;6.0;8.0;1.0;1251.0;493;2967 
1971800.2996292;1999725.9956854;1949256.6792447998;1971800.2996292;35;847;200;28536;35186;6.0;8.0;0.0;1292.0;511;2989 
1971800.2996292;1999725.9956854;1949256.6792447998;1971800.2996292;35;847;200;28536;35186;6.0;8.0;1.0;1286.0;509;2981 
1971800.2996292;1999725.9956854;1949256.6792447998;1971800.2996292;35;847;200;28536;35186;6.0;8.0;1.0;1302.0;506;3040 
1869812.6581428002;1869812.6581428002;0.0;0.0;1;206;6;3842;3120;0.0;0.0;0.0;319.0;353;466 
1869812.6581428002;1869812.6581428002;0.0;0.0;1;206;6;3842;3120;0.0;0.0;0.0;281.0;308;431 
1869812.6581428002;1869812.6581428002;0.0;0.0;1;206;6;3842;3120;9.0;0.0;0.0;261.0;287;399 
-0.0;-0.0;0.0;0.0;1;0;0;0;0;0.0;0.0;0.0;0.0;0;26 
-0.0;-0.0;0.0;0.0;1;0;0;0;0;0.0;0.0;0.0;0.0;1;37 
1971800.2996292;1999725.9956854;1949256.6792447998;1971800.2996292;35;847;200;28536;35186;7.5;15.5;2.0;1277.0;496;2936 
1971800.2996292;1999725.9956854;1949256.6792447998;1971800.2996292;35;847;200;28536;35186;7.5;15.5;0.0;1232.0;493;2988 
1971800.2996292;1999725.9956854;1949256.6792447998;1971800.2996292;35;847;200;28536;35186;7.5;8.0;1.0;1309.0;474;3075 
1971800.2996292;1999725.9956854;1949256.6792447998;1971800.2996292;35;847;200;28536;35186;7.5;8.0;1.0;1374.0;578;3118 
4724212.167468692;4724212.167468692;4686369.7006212;0.0;27;13463;344;58860097;13600287;25.36363636363636;0.0;219.0;1.0736874E7;1222934;2191872.5349255996;2191872.5349255996;0.0;0.0;1;174;8;388;820;7.0;0.0;0;112;138;248 
2191872.5349255996;2191872.5349255996;0.0;0.0;1;174;8;388;820;7.0;0.0;0;116;137;244 
1971800.2996292;1999725.9956854;1949256.6792447998;1971800.2996292;35;847;200;28536;35186;6.0;8.0;1;1324;554;3053 
1971800.2996292;1999725.9956854;1949256.6792447998;1971800.2996292;35;847;200;28536;35186;6.0;8.0;1;1299;507;3021 
1971800.2996292;1999725.9956854;1949256.6792447998;1971800.2996292;35;847;200;28536;35186;6.0;8.0;1;1273;484;2966 
1971800.2996292;1999725.9956854;1949256.6792447998;1971800.2996292;35;847;200;28536;35186;6.0;8.0;1;1332;527;3051 
1971800.2996292;1999725.9956854;1949256.6792447998;1971800.2996292;35;847;200;28536;35186;6.0;8.0;1;1257;490;2970 
1971800.2996292;1999725.9956854;1949256.6792447998;1971800.2996292;35;847;200;28536;35186;6.0;8.0;1;1290;499;3007 
1971800.2996292;1999725.9956854;1949256.6792447998;1971800.2996292;35;847;200;28536;35186;6.0;8.0;1;1342;501;3065 
1971800.2996292;1999725.9956854;1949256.6792447998;1971800.2996292;35;847;200;28536;35186;6.0;8.0;1;1296;515;3016 
